"","routeid","linknummer","richting","snelheid","uur","weekdag"
"145",861941743,562940,"t",24.2645785450421,13,5
"146",864580460,562940,"t",17.9869577636549,11,5
"147",869379820,1832864,"t",17.5927664780385,12,5
"148",869379820,1632305,"t",17.096327356464,12,5
"149",869401319,81807,"f",9.5133858101776,15,4
"150",874649619,86755,"f",17.3729089590274,13,5
"151",904583447,86755,"t",19.2875288537415,16,6
"152",921780267,562940,"t",13.3734896139192,13,0
"153",929628017,87504,"f",15.5628658650053,16,0
"154",929628017,86072,"t",22.7348886959094,16,0
"155",929628017,2335905,"t",14.9087348519479,16,0
"156",570342848,84652,"t",14.0475842711673,12,1
"157",571064750,84610,"t",18.866601878027,13,1
"158",571064750,84608,"t",21.3269985468471,13,1
"159",595675853,84652,"f",16.8086835152904,12,1
"160",608006478,84610,"t",22.3591737267774,18,2
"161",608006478,84608,"t",22.3519863803953,18,2
"162",612935170,567024,"t",21.476335330398,11,1
"163",619830181,2308566,"t",16.1922940450365,15,1
"164",619830181,2308557,"t",21.1979994515607,15,1
"165",619830181,567024,"f",14.7428797260958,15,1
"166",619958143,84652,"f",21.3012677543941,13,2
"167",629263188,82235,"f",13.2156755317178,12,3
"168",630184302,84608,"f",18.0214654593266,21,2
"169",630184302,84610,"f",14.3679582041871,21,2
"170",649300362,317489,"t",18.516784947988,13,1
"171",658728110,82235,"t",16.4203518480576,11,4
"172",658728110,84652,"t",32.1890653536396,11,4
"173",659842495,567024,"t",13.0485488880311,11,4
"174",659842495,567034,"f",6.07969647121544,11,4
"175",661641228,1744212,"f",12.6547303808426,12,4
"176",665164655,87785,"f",19.2029288947544,15,4
"177",665852725,2308566,"t",18.7823987316549,16,4
"178",667442284,2308557,"f",18.067549205552,16,4
"179",687388121,2308566,"t",13.1581974769489,17,2
"180",687388121,2308557,"t",15.1656815223945,17,2
"181",691582881,317489,"f",17.8364448161581,12,5
"182",693073569,2308566,"t",22.8710362729966,13,5
"183",693073569,2308557,"t",20.8167649641661,13,5
"184",694102364,82235,"f",15.1232486715046,14,5
"185",701663500,567024,"t",11.5260009729577,15,5
"186",701663500,567034,"f",16.6228050179095,15,5
"187",701663500,82235,"t",16.0471455807943,15,5
"188",703757275,567034,"t",26.3009655184645,18,5
"189",713618764,2308566,"t",21.6906365301995,15,1
"190",713618764,2308557,"t",22.1421989446997,15,1
"191",713618764,87785,"t",14.3845781644057,15,1
"192",713618764,1744212,"t",24.2631719770195,15,1
"193",716599567,84652,"t",20.6236337406635,12,1
"194",718122054,87785,"f",8.79523298212075,8,6
"195",721686795,317489,"t",4.22184679684933,11,6
"196",723589593,567024,"t",13.7732280600857,12,6
"197",725280500,84652,"f",18.07078320731,12,6
"198",725680639,567024,"t",11.6281808022401,12,6
"199",725680639,1744212,"t",15.7835529660722,12,6
"200",726141838,84608,"f",12.2113663304991,10,6
"201",726141838,84610,"f",12.6488743252353,10,6
"202",730878759,82235,"f",8.59130960259691,12,6
"203",730878759,87785,"f",8.571836750888,12,6
"204",730878759,567034,"f",2.73086419882412,12,6
"205",731889837,87785,"t",9.16295251896259,15,6
"206",732341622,317489,"t",19.3296785356012,16,6
"207",735651358,317489,"f",23.7408359143354,17,6
"208",748243317,84608,"f",23.6377720944682,14,1
"209",748243317,84610,"f",23.6329215908097,14,1
"210",753528768,1744212,"f",11.0440159887702,10,0
"211",753528768,83309,"f",23.7255970692107,10,0
"212",756211260,83309,"f",14.4768667292485,10,0
"213",756211260,82235,"t",13.3745526863988,10,0
"214",756429790,84652,"f",18.5790119327448,13,6
"215",759999392,317489,"t",22.2650940427415,14,0
"216",772096043,82235,"f",10.7476002763767,14,0
"217",797824316,82235,"t",13.3739748917236,14,3
"218",842922229,567034,"t",9.97583540803554,19,4
"219",842922229,87785,"t",18.4235284817756,19,4
"220",842922229,1744212,"t",16.2506494941708,19,4
"221",858683128,83309,"t",23.5722325746882,13,5
"222",861941743,83309,"t",22.1422787905497,13,5
"223",864580460,83309,"t",22.6626051721702,11,5
"224",869379820,82235,"f",6.57378623908708,12,5
"225",896112083,317489,"f",20.2238772678701,12,6
"226",904583447,87785,"f",14.9971162933188,16,6
"227",921780267,83309,"t",13.9455970577775,13,0
"228",929628017,317489,"f",24.5729614140735,16,0
"229",570342848,2007592,"t",19.5629855261865,12,1
"230",570342848,2295442,"f",17.0735754940726,12,1
"231",649300362,1604262,"t",21.2187855963999,13,1
"232",649300362,87505,"t",16.2896260182046,13,1
"233",658728110,81792,"t",18.9947404908863,11,4
"234",658728110,81808,"t",20.5077738487078,11,4
"235",658728110,82237,"t",21.6151189169918,11,4
"236",658728110,82246,"t",21.6216919815462,11,4
"237",658728110,82241,"f",18.4690889673806,11,4
"238",658728110,2007592,"t",21.4594190145923,11,4
"239",658728110,2295442,"f",17.1106753587086,11,4
"240",691582881,87505,"f",19.4698328452359,12,5
"241",691582881,1604262,"f",23.2112717879367,12,5
"242",693073569,1604262,"t",11.6676287871898,13,5
"243",694102364,82241,"t",22.3914643503804,14,5
"244",694102364,82246,"f",22.7770443263728,14,5
"245",694102364,82237,"f",22.9246791575242,14,5
"246",694102364,81808,"f",3.83723275480045,14,5
"247",694102364,81792,"f",19.9507474880438,14,5
"248",701379402,87505,"f",14.6417769785947,13,5
"249",701663466,2295442,"f",15.2940326118641,13,5
"250",701663500,82237,"t",20.2141241861344,15,5
"251",701663500,82246,"t",16.3365404491969,15,5
"252",701663500,82241,"f",14.6292614452254,15,5
"253",717312172,81792,"f",17.1876827849382,15,5
"254",723512993,2295442,"t",15.9760066190713,12,6
"255",723512993,2007592,"f",13.6025273608962,12,6
"256",730878759,81808,"f",13.7213988622575,12,6
"257",730878759,81792,"f",11.3597890521914,12,6
"258",732341622,87505,"t",21.8607021950843,16,6
"259",753528768,317276,"f",18.7241505682163,10,0
"260",753528768,82241,"f",26.902537378703,10,0
"261",753528768,2007592,"t",21.3179124412641,10,0
"262",756211260,317276,"f",9.32182509447811,10,0
"263",756211260,81792,"t",14.3882919890917,10,0
"264",756211260,81808,"t",11.5610409946751,10,0
"265",756211260,82237,"t",15.8514744574387,10,0
"266",756211260,82246,"t",15.8542134769213,10,0
"267",756211260,82241,"f",15.0881921758887,10,0
"268",756429790,2295442,"t",20.2125523204743,13,6
"269",756429790,2007592,"f",22.1334889375106,13,6
"270",759999392,1604262,"t",22.9177253351179,14,0
"271",759999392,87505,"t",23.4138023473314,14,0
"272",772096043,82241,"t",17.0331943723143,14,0
"273",772096043,82246,"f",20.185733674757,14,0
"274",772096043,82237,"f",31.2593335497593,14,0
"275",772096043,81808,"f",14.4377520779073,14,0
"276",772096043,81792,"f",11.6205503053263,14,0
"277",858683128,317276,"t",11.6781664167053,13,5
"278",861941743,317276,"t",37.1332616070149,13,5
"279",864580460,317276,"t",29.395801855248,11,5
"280",869379820,2295442,"t",20.7707216621976,12,5
"281",869379820,82241,"t",17.3813408859921,12,5
"282",869379820,82246,"f",12.2510206709264,12,5
"283",869379820,82237,"f",15.1847048133663,12,5
"284",869379820,81808,"f",18.0867598836534,12,5
"285",869401319,81808,"f",24.7087343987888,15,4
"286",921780267,317276,"t",14.7614600301991,13,0
"287",929628017,87505,"f",16.1609162092431,16,0
"288",929628017,1604262,"f",25.4253891855553,16,0
"289",570342848,83430,"t",16.2995760707266,12,1
"290",571064750,83430,"t",20.7467194613813,13,1
"291",590055566,2109157,"t",20.5090597085045,16,1
"292",595675853,317549,"f",15.8929607169392,12,1
"293",608006478,83430,"t",22.5583027088499,18,2
"294",611913181,86757,"t",16.4781659967894,20,2
"295",619830181,85339,"t",21.9837731388718,15,1
"296",619830181,2308564,"t",13.0226041026505,15,1
"297",622522212,86757,"f",23.2846569551114,8,3
"298",629785987,86757,"t",15.9029502891889,13,3
"299",630184302,83430,"f",14.9937681761529,21,2
"300",649300362,87509,"t",18.1461781218878,13,1
"301",665164655,86757,"t",20.9037598419312,15,4
"302",665852725,85339,"t",12.8681754945402,16,4
"303",665852725,2308564,"t",18.8230395592319,16,4
"304",666923520,317549,"t",17.3766977470291,15,4
"305",667442284,2109157,"t",18.4770069399874,16,4
"306",687388121,2308564,"t",13.1570785824321,17,2
"307",691582881,2109157,"t",23.0646474824829,12,5
"308",693073569,2308564,"t",19.2230676670693,13,5
"309",693474158,86757,"t",14.667620199893,13,5
"310",701379402,87509,"f",13.5210215285188,13,5
"311",701379402,317549,"f",13.4775497407614,13,5
"312",713618764,85339,"t",23.2363617892316,15,1
"313",713618764,2308564,"t",19.5884261651728,15,1
"314",721686795,317549,"f",12.1262264638638,11,6
"315",730878759,86757,"t",10.544522720767,12,6
"316",731889837,86757,"f",13.1561187160203,15,6
"317",732341622,85339,"t",23.5977040669643,16,6
"318",732341622,87509,"t",19.983970899813,16,6
"319",735651358,2109157,"t",25.341495332632,17,6
"320",735651358,85339,"f",25.3071756690493,17,6
"321",748243317,83430,"f",16.9866333205975,14,1
"322",759999392,87509,"t",23.9984360937045,14,0
"323",779206627,317549,"f",14.2038389472662,18,2
"324",874649619,86757,"f",17.3733384227783,13,5
"325",904583447,86757,"t",20.0558786272556,16,6
"326",929628017,87509,"f",15.5616998731119,16,0
"327",929628017,2109157,"t",27.3438430116087,16,0
"328",570342848,1632304,"f",19.0813169084438,12,1
"329",614437930,1744222,"t",8.84846378440752,13,2
"330",619830181,567003,"t",22.8900683003944,15,1
"331",619830181,567001,"t",21.2589963051939,15,1
"332",658728110,82044,"t",19.4552895848087,11,4
"333",658728110,317240,"t",18.0690918631297,11,4
"334",658728110,1632304,"f",21.6954380857922,11,4
"335",659842495,567001,"f",14.457673731247,11,4
"336",659842495,567003,"f",13.0474364846764,11,4
"337",659842495,1744222,"f",17.8406045518583,11,4
"338",665164655,87789,"t",19.8879264725327,15,4
"339",687388121,1744222,"t",14.5297424935885,17,2
"340",691582881,567001,"f",20.783051856747,12,5
"341",691582881,567003,"f",20.2020298746272,12,5
"342",693073569,567003,"t",22.8434859992339,13,5
"343",693073569,567001,"t",22.4950176718839,13,5
"344",693474158,87789,"t",17.721552467505,13,5
"345",694102364,317240,"f",19.8253838009264,14,5
"346",701663466,1632304,"f",17.3873829467649,13,5
"347",701663500,567001,"f",12.845481191273,15,5
"348",701663500,567003,"f",15.2765410931819,15,5
"349",701663500,1744222,"f",9.92313112763401,15,5
"350",702961282,567003,"t",16.4381959344983,17,5
"351",702961282,567001,"t",16.1565652341162,17,5
"352",723512993,1632304,"t",16.1843121956876,12,6
"353",730878759,317240,"f",13.3463432002547,12,6
"354",730878759,82044,"f",9.94741007419849,12,6
"355",730878759,87789,"t",14.8363163556323,12,6
"356",731889837,87789,"f",13.4469644418843,15,6
"357",753528768,82044,"t",27.136915761078,10,0
"358",753528768,1632304,"f",21.7989661107347,10,0
"359",756211260,82044,"t",15.8199391624822,10,0
"360",756211260,317240,"t",19.8000596732841,10,0
"361",756429790,1632304,"t",25.345988923855,13,6
"362",772096043,317240,"f",19.1300455705396,14,0
"363",772096043,82044,"f",13.2296096392451,14,0
"364",783531676,1744222,"f",10.1835443133785,14,2
"365",869379820,1632304,"t",18.9399694768312,12,5
"366",869379820,317240,"f",14.5526131706061,12,5
"367",869401319,317240,"f",24.0228451432167,15,4
"368",904583447,87789,"t",19.4769706312086,16,6
"369",570342848,567309,"f",19.090738447828,12,1
"370",570342848,1832860,"f",24.2617948154919,12,1
"371",590055566,2343636,"t",21.6893613172422,16,1
"372",611913181,86756,"t",15.7185542598863,20,2
"373",619830181,2109162,"t",24.3684541350725,15,1
"374",622522212,86756,"f",19.5185618686956,8,3
"375",629785987,86756,"t",24.5037872574673,13,3
"376",658728110,1632309,"t",6.31943614231803,11,4
"377",658728110,82243,"t",18.2531451089536,11,4
"378",658728110,567309,"f",21.3413434371288,11,4
"379",658728110,1832860,"f",19.8051951339941,11,4
"380",665164655,86756,"t",22.118015127675,15,4
"381",665852725,2109162,"t",20.8367916493378,16,4
"382",667442284,2343636,"t",23.6904006005909,16,4
"383",691582797,82247,"t",19.5567796128021,15,4
"384",691582881,87299,"t",14.9638140072204,12,5
"385",691582881,2343636,"t",22.2275012610945,12,5
"386",693474158,86756,"t",10.4726457013123,13,5
"387",694102364,82247,"f",22.7082411293215,14,5
"388",694102364,82243,"f",20.4828886031228,14,5
"389",694102364,1632309,"f",15.771235130704,14,5
"390",701663466,1832860,"f",17.1110866730846,13,5
"391",701663500,82243,"t",13.6528549739426,15,5
"392",713618764,2109162,"t",23.6555192095373,15,1
"393",717312172,1632309,"f",10.9736146371731,15,5
"394",721686795,87299,"f",5.12589214946055,11,6
"395",723512993,1832860,"t",10.654437353603,12,6
"396",723512993,567309,"t",12.8215067999257,12,6
"397",730878759,1632309,"f",10.4269359585629,12,6
"398",730878759,86756,"t",9.85744656243036,12,6
"399",731889837,86756,"f",13.7124080187665,15,6
"400",732341622,2109162,"t",21.1286692347226,16,6
"401",732341622,87299,"f",15.0932594096601,16,6
"402",735651358,87299,"t",23.7419667317312,17,6
"403",735651358,2343636,"t",25.1598838053243,17,6
"404",735651358,2109162,"f",28.0485119968559,17,6
"405",753528768,82247,"t",25.2724497564911,10,0
"406",753528768,567309,"f",21.6743520928602,10,0
"407",756211260,1632309,"t",8.67397917778189,10,0
"408",756211260,82243,"t",13.8061655343141,10,0
"409",756211260,82247,"t",16.463440704405,10,0
"410",756429790,1832860,"t",19.6630481639936,13,6
"411",756429790,567309,"t",24.8311321516937,13,6
"412",759999392,87299,"f",19.3208186758553,14,0
"413",772096043,1832860,"t",14.2860072669417,14,0
"414",772096043,567309,"t",20.013776507478,14,0
"415",772096043,82247,"f",16.205850694517,14,0
"416",772096043,82243,"f",13.7114150460169,14,0
"417",772096043,1632309,"f",9.94785288605742,14,0
"418",869379820,1832860,"t",16.7713129409925,12,5
"419",869379820,82243,"f",15.2917939374085,12,5
"420",869401319,82247,"f",22.9785922600821,15,4
"421",869401319,1632309,"f",13.1960596982365,15,4
"422",874649619,86756,"f",17.3730698684027,13,5
"423",879374684,82247,"f",17.3677089205113,15,5
"424",904583447,86756,"t",17.737871176956,16,6
"425",929628017,2343636,"t",29.0903201822287,16,0
"426",570342848,567175,"f",18.4246591817503,12,1
"427",571064750,566928,"t",21.9921798005218,13,1
"428",571064750,84616,"t",18.8677028161499,13,1
"429",595675853,85393,"t",19.0190129287915,12,1
"430",595675853,85396,"t",18.7494180801899,12,1
"431",608006478,566928,"t",22.4969082941361,18,2
"432",608006478,84616,"t",25.3568642159211,18,2
"433",609398925,85393,"t",16.9292311185536,17,2
"434",609398925,85396,"t",10.4308081111215,17,2
"435",609398925,567175,"t",0,17,2
"436",619787972,85340,"t",16.673343355453,12,1
"437",619830181,1763643,"t",21.6009085356552,15,1
"438",619830181,85340,"t",21.685790893761,15,1
"439",619830181,2109164,"t",22.410250251683,15,1
"440",619830181,2335903,"t",21.6255688125773,15,1
"441",629263188,82240,"f",10.4109761468277,12,3
"442",630184302,84616,"f",14.3669043976697,21,2
"443",630184302,566928,"f",17.9324082992779,21,2
"444",658728110,82240,"t",15.228138639544,11,4
"445",661151488,339047,"t",16.381702067058,12,4
"446",662191616,339047,"t",11.6050564605805,12,4
"447",665563763,339047,"f",18.1691140131498,15,4
"448",665852725,1763643,"t",16.3618978711824,16,4
"449",665852725,85340,"t",13.8432410395093,16,4
"450",665852725,2109164,"t",22.0900348308708,16,4
"451",665852725,2335903,"t",16.5719397618249,16,4
"452",666923520,85396,"f",16.408895465163,15,4
"453",666923520,85393,"f",18.8203703484986,15,4
"454",666923520,339047,"f",15.2844563695621,15,4
"455",687388121,2335903,"t",17.0077414029676,17,2
"456",693073569,2335903,"t",24.4613792930448,13,5
"457",694102364,82240,"f",16.1102132469197,14,5
"458",701663500,82240,"t",17.0058529870656,15,5
"459",713618764,1763643,"t",21.3252352349693,15,1
"460",713618764,85340,"t",23.2182663108351,15,1
"461",713618764,2109164,"t",22.8072726561013,15,1
"462",713618764,2335903,"t",22.9798236140083,15,1
"463",716599567,85396,"f",17.0406873233555,12,1
"464",716599567,85393,"f",19.3045744204027,12,1
"465",721686795,85393,"t",17.1164803015902,11,6
"466",721686795,85396,"t",15.0371599133675,11,6
"467",725280500,85393,"t",13.9841461672021,12,6
"468",725280500,85396,"t",1.69553812711941,12,6
"469",725280500,567175,"t",15.3353954020954,12,6
"470",726141838,84616,"f",10.2067361938634,10,6
"471",726141838,566928,"f",18.0306598880487,10,6
"472",729626682,339047,"t",7.43558240817079,13,6
"473",730878759,82240,"f",11.9631674354908,12,6
"474",732341622,1763643,"t",19.5137050213135,16,6
"475",732341622,85340,"t",19.7431486115068,16,6
"476",732341622,2109164,"t",22.9155700202023,16,6
"477",735651358,2109164,"f",22.4083094661744,17,6
"478",735651358,85340,"f",25.3008282420307,17,6
"479",735651358,1763643,"f",28.2879298524451,17,6
"480",748243317,84616,"f",22.1481633660076,14,1
"481",748243317,566928,"f",19.7679241731277,14,1
"482",753528768,567175,"f",27.2389074237006,10,0
"483",753528768,85396,"f",21.9897928972015,10,0
"484",753528768,85393,"f",20.8262091905129,10,0
"485",756211260,82240,"t",16.94366087548,10,0
"486",756429790,85393,"t",22.8270795333578,13,6
"487",756429790,85396,"t",18.4480733586926,13,6
"488",756429790,567175,"t",31.2959153700409,13,6
"489",772096043,82240,"f",12.955365251808,14,0
"490",797824316,82240,"t",15.0210174286505,14,3
"491",869379820,82240,"f",11.4653855490042,12,5
"492",869401319,82240,"f",20.0246623242809,15,4
"493",571064750,84609,"t",18.8555497137782,13,1
"494",590055566,2343637,"t",25.5974343538723,16,1
"495",590055566,2109158,"t",19.955396328959,16,1
"496",595675853,85386,"f",16.0313577880352,12,1
"497",602699618,566960,"t",10.8438717464728,15,2
"498",602699618,1744223,"f",10.8417531984138,15,2
"499",608006478,84609,"t",22.3562260777352,18,2
"500",609398925,85386,"f",10.4329349068449,17,2
"501",614437930,1744223,"t",8.8468995863981,13,2
"502",619830181,2109160,"t",22.6816816274766,15,1
"503",619830181,2335901,"t",22.2472499139245,15,1
"504",630184302,84609,"f",14.3551541139106,21,2
"505",649300362,2109160,"t",21.3009270996563,13,1
"506",649300362,2335901,"t",24.8714057513116,13,1
"507",649300362,86073,"f",19.2986986455524,13,1
"508",658728110,81791,"t",8.01707983805824,11,4
"509",658728110,82244,"t",20.0444528000174,11,4
"510",659842495,566960,"t",17.8420294124696,11,4
"511",659842495,1744223,"f",17.842737452643,11,4
"512",665852725,2109160,"t",20.3998871440834,16,4
"513",665852725,2335901,"t",18.6106649390631,16,4
"514",667442284,2343637,"t",18.7454338488802,16,4
"515",667442284,2109158,"t",42.8205676831785,16,4
"516",687388121,566960,"f",14.624349017007,17,2
"517",691582881,86073,"t",22.895232763282,12,5
"518",691582881,2343637,"t",20.9357536899149,12,5
"519",691582881,2109158,"t",22.8577461990259,12,5
"520",693073569,2109160,"t",6.11944812143363,13,5
"521",693073569,2335901,"t",23.7354549560437,13,5
"522",694102364,82244,"f",20.3352077199925,14,5
"523",694102364,81791,"f",20.9844703902925,14,5
"524",701663500,566960,"t",14.3668855523222,15,5
"525",701663500,1744223,"f",8.58543811721639,15,5
"526",701663500,82244,"t",15.5915904670177,15,5
"527",713618764,2109160,"t",23.5752717256909,15,1
"528",713618764,2335901,"t",24.4486310862038,15,1
"529",716599567,85386,"t",15.3280755947651,12,1
"530",717312172,81791,"f",14.7129844330631,15,5
"531",721686795,86073,"f",19.4506939693718,11,6
"532",721686795,85386,"f",19.0697489657985,11,6
"533",725280500,85386,"f",14.0110279177867,12,6
"534",726141838,84609,"f",12.2232036848817,10,6
"535",730878759,81791,"f",12.4255486148998,12,6
"536",732341622,2109160,"t",21.6741848068556,16,6
"537",732341622,2335901,"t",22.9039692408092,16,6
"538",732341622,86073,"f",22.2405724236017,16,6
"539",735651358,86073,"t",28.5256336339818,17,6
"540",735651358,2343637,"t",24.4685004721603,17,6
"541",735651358,2109158,"t",24.7276141257699,17,6
"542",748243317,84609,"f",23.6728835173089,14,1
"543",753528768,85386,"t",26.3029303859739,10,0
"544",756211260,81791,"t",13.8308062973428,10,0
"545",756211260,82244,"t",15.7953040554232,10,0
"546",756429790,85386,"f",20.8890820652731,13,6
"547",759999392,2109160,"t",21.0624352462254,14,0
"548",759999392,2335901,"t",24.6359061104162,14,0
"549",759999392,86073,"f",20.1822533677542,14,0
"550",772096043,82244,"f",14.3246023224002,14,0
"551",772096043,81791,"f",13.7918013773373,14,0
"552",783531676,566960,"t",10.9983507412872,14,2
"553",783531676,1744223,"f",9.68751184949142,14,2
"554",869379820,82244,"f",16.8679008696345,12,5
"555",929628017,86073,"t",29.1383148343125,16,0
"556",929628017,2343637,"t",25.2160328992843,16,0
"557",929628017,2109158,"t",29.0821364544902,16,0
"558",571064750,84611,"t",18.9463558835267,13,1
"559",595675853,85390,"f",15.3233289152124,12,1
"560",595675853,317358,"f",11.7391630460319,12,1
"561",608006478,84611,"t",30.3836727318456,18,2
"562",609398925,85390,"f",10.4335824674441,17,2
"563",619830181,2109163,"t",22.7415167195052,15,1
"564",619830181,2335902,"t",24.3096407558135,15,1
"565",619830181,2335909,"t",16.1944273659472,15,1
"566",630184302,84611,"f",14.366520365483,21,2
"567",649300362,2335902,"t",24.798612678044,13,1
"568",649300362,86069,"f",23.51514038622,13,1
"569",649300362,87508,"t",20.6016511236648,13,1
"570",658728110,81804,"t",16.6375791973342,11,4
"571",658728110,81809,"t",20.4842297727437,11,4
"572",658728110,83340,"f",8.56640285393339,11,4
"573",665164655,87786,"f",19.1557252329754,15,4
"574",665852725,2109163,"t",17.5025287097876,16,4
"575",665852725,2335902,"t",15.9355405203887,16,4
"576",665852725,2335909,"t",17.8132494121585,16,4
"577",687388121,2335909,"t",13.1562428328843,17,2
"578",691582881,86069,"t",23.8989945530904,12,5
"579",693073569,2335902,"t",20.6528327768248,13,5
"580",693073569,2335909,"t",23.2648734027018,13,5
"581",694102364,83340,"t",23.1081716585031,14,5
"582",694102364,81809,"f",18.5129501304971,14,5
"583",694102364,81804,"f",14.4433542266853,14,5
"584",701379402,87508,"f",14.0318206755012,13,5
"585",713618764,2109163,"t",24.4177423965152,15,1
"586",713618764,2335902,"t",28.815196238417,15,1
"587",713618764,2335909,"t",21.6827012360324,15,1
"588",713618764,87786,"t",14.3665897641183,15,1
"589",716599567,317358,"t",9.54445079315643,12,1
"590",716599567,85390,"t",17.1532276206202,12,1
"591",717312172,81809,"f",16.145110827337,15,5
"592",717312172,81804,"f",13.9955602713668,15,5
"593",718122054,87786,"f",9.8688236979316,8,6
"594",721686795,86069,"f",19.5542841371136,11,6
"595",723512993,317358,"f",10.4094192931286,12,6
"596",725280500,85390,"f",12.1414395746104,12,6
"597",726141838,84611,"f",3.50354897810454,10,6
"598",730878759,81809,"f",14.3813001927754,12,6
"599",730878759,81804,"f",11.6782220105331,12,6
"600",730878759,87786,"f",8.58448891168629,12,6
"601",731889837,87786,"t",11.1440724989388,15,6
"602",732341622,2109163,"t",21.1103629596369,16,6
"603",732341622,2335902,"t",27.1828186953798,16,6
"604",732341622,86069,"f",24.2885320369105,16,6
"605",732341622,87508,"t",19.9735934675417,16,6
"606",735651358,86069,"t",21.247758273683,17,6
"607",735651358,2109163,"f",26.5085452821506,17,6
"608",736206080,87786,"t",12.5194913764263,17,6
"609",748243317,84611,"f",18.7493683961055,14,1
"610",753528768,83340,"f",25.9967458310504,10,0
"611",753528768,317358,"t",19.1766782279803,10,0
"612",753528768,85390,"t",26.5599569607945,10,0
"613",756211260,81804,"t",11.5709418152926,10,0
"614",756211260,81809,"t",18.4702447173409,10,0
"615",756429790,85390,"f",22.6952397537788,13,6
"616",756429790,317358,"f",14.6934268872017,13,6
"617",759999392,2335902,"t",22.048556561318,14,0
"618",759999392,86069,"f",23.5400616616001,14,0
"619",759999392,87508,"t",24.002420942943,14,0
"620",772096043,83340,"t",14.8771599859139,14,0
"621",772096043,81809,"f",14.3909618021286,14,0
"622",772096043,81804,"f",12.2543355331073,14,0
"623",842922229,87786,"t",18.038610307442,19,4
"624",869379820,83340,"t",19.5992226564022,12,5
"625",869379820,81809,"f",13.7115300927112,12,5
"626",869401319,81809,"f",23.4301060888729,15,4
"627",869401319,81804,"f",13.8281204854561,15,4
"628",904583447,87786,"f",15.4754096062232,16,6
"629",929628017,87508,"f",21.4155759288596,16,0
"630",929628017,86069,"t",25.1403505816347,16,0
"631",570342848,567308,"f",16.4673718204152,12,1
"632",570342848,84653,"t",17.3496733651763,12,1
"633",571064750,566924,"t",22.0195212836582,13,1
"634",595675853,85395,"t",18.7433072847458,12,1
"635",595675853,84653,"f",16.5696499689832,12,1
"636",608006478,566924,"t",25.5935394127082,18,2
"637",609398925,85395,"t",10.4333380394033,17,2
"638",611913181,317517,"t",15.0441771978669,20,2
"639",612935170,567023,"t",21.0495065980648,11,1
"640",619830181,2308565,"t",16.1948851466906,15,1
"641",619830181,2308563,"t",20.8081290911889,15,1
"642",619830181,567023,"f",15.8306206071157,15,1
"643",619958143,84653,"f",21.1704857211284,13,2
"644",622522212,317517,"f",21.2753034565106,8,3
"645",629785987,317517,"t",20.7647622427458,13,3
"646",630184302,566924,"f",19.1548841296857,21,2
"647",658728110,567308,"f",20.6813385273414,11,4
"648",658728110,84653,"t",19.4115196324843,11,4
"649",659842495,567023,"t",13.0466726716559,11,4
"650",665164655,317517,"t",20.6887283308678,15,4
"651",665852725,2308565,"t",19.1911077290456,16,4
"652",665852725,2308563,"t",15.2244838003821,16,4
"653",666923520,85395,"f",16.4060199707267,15,4
"654",687388121,2308565,"t",13.1545610910883,17,2
"655",687388121,2308563,"t",17.6573543404681,17,2
"656",693073569,2308565,"t",18.0696860953142,13,5
"657",693073569,2308563,"t",20.3572704653892,13,5
"658",693474158,317517,"t",14.3520806618367,13,5
"659",701663500,567023,"t",14.4439436243564,15,5
"660",713618764,2308565,"t",21.6784869115741,15,1
"661",713618764,2308563,"t",23.6864837592931,15,1
"662",716599567,84653,"t",19.5777540451749,12,1
"663",716599567,85395,"f",16.6549911957139,12,1
"664",721686795,85395,"t",15.0326002204913,11,6
"665",723512993,567308,"t",13.8330947178879,12,6
"666",723589593,567023,"t",14.6745101249001,12,6
"667",725280500,85395,"t",8.4608227442333,12,6
"668",725280500,84653,"f",14.7791172005392,12,6
"669",725680639,567023,"t",15.6127402215147,12,6
"670",726141838,566924,"f",17.4972179448537,10,6
"671",730878759,317517,"t",14.522985056465,12,6
"672",731889837,317517,"f",12.2103088697045,15,6
"673",748243317,566924,"f",24.2350067549605,14,1
"674",753528768,567308,"f",21.3342545382164,10,0
"675",753528768,85395,"f",22.2709708039844,10,0
"676",756429790,85395,"t",18.4327041265186,13,6
"677",756429790,84653,"f",17.8081258212632,13,6
"678",756429790,567308,"t",20.3266770930396,13,6
"679",772096043,567308,"t",15.7508274683812,14,0
"680",874649619,317517,"f",17.3737218736609,13,5
"681",904583447,317517,"t",16.7088915730642,16,6
"682",570342848,83468,"f",17.1848495895068,12,1
"683",570342848,338662,"f",25.4357907484561,12,1
"684",571064750,566925,"t",22.5479416862986,13,1
"685",590055566,2343638,"t",23.0402102808434,16,1
"686",590055566,2343635,"t",21.6849393142809,16,1
"687",590055566,2343639,"t",21.5445087904913,16,1
"688",590055566,2336317,"t",22.3621093202429,16,1
"689",595675853,338662,"t",8.92355763617462,12,1
"690",608006478,566925,"t",23.538225846706,18,2
"691",619830181,2336339,"t",20.7959575676963,15,1
"692",619830181,1763642,"t",21.3014831193279,15,1
"693",619830181,2335899,"t",21.7384507425955,15,1
"694",619958143,338662,"t",0,13,2
"695",630184302,566925,"f",19.222835048918,21,2
